ID,Tipo de habitación,Título,Tipología,Ciudad,Municipio,Localización,Precio por noche Agosto,Precio por noche Octubre,Precio Medio,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
00625748137775759734,"Alojamiento entero: vivienda en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,,,5.0,9,3,3,4,6
00627670743749080370,"Habitación en Illes Balears, España",Habitación,Habitación,Mallorca,Illes Balears,"39.84425,3.13106",120,90,105,4.8,91,1,1,1,
00627869668922604825,"Alojamiento entero: piso en Cala Agulla, España",Alojamiento entero,Alojamiento,Mallorca,Cala Agulla,,,116,116,,2,2,1,4,4
00628862805880426312,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,308,268,288,4.7,30,1,1,2,3
00629587703087507954,"Alojamiento entero: adosado en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.77023,3.14489",,,,,2,3,2,5,6
00629629977213171042,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,53,53,,,1,1,1,
00630191583980550475,"Alojamiento entero: adosado en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.77235,3.14486",,,,,2,3,2,5,6
00631715054951246191,"Alojamiento entero: villa en Llucmajor, España",Alojamiento entero,Alojamiento,Mallorca,Llucmajor,"39.48654,2.73638",,,,4.91,23,4,5,7,8
00633011519777858195,"Alojamiento entero: villa en Canyamel, España",Alojamiento entero,Alojamiento,Mallorca,Canyamel,,,,,,,6,4,0,2
00633041710527884427,"Alojamiento entero: villa en Andratx, España",Alojamiento entero,Alojamiento,Mallorca,Andratx,,,239,239,4.7,10,3,3,3,6
00633754284919105623,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.82745,3.11745",,,,4.88,8,2,1,3,4
00635087342933884400,"Alojamiento entero: villa en Costa d'en Blanes, España",Alojamiento entero,Alojamiento,Mallorca,Costa d'en Blanes,,2,2073,1038,,1,5,5,6,0
00635959283053193531,"Alojamiento entero: villa en Sa Coma, España",Alojamiento entero,Alojamiento,Mallorca,Sa Coma,,,306,306,4.4,10,5,3,7,0
00636050693218126565,"Alojamiento entero: villa en Costa d'en Blanes, España",Alojamiento entero,Alojamiento,Mallorca,Costa d'en Blanes,,,,,4.88,8,5,4,6,0
00638926274540619194,"Alojamiento entero: piso en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.75866,3.16341",,95,95,4.73,11,2,1,2,3
00638976280035053239,"Alojamiento entero: villa en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,"39.61355,3.38152",,,,,1,2,1,3,4
00639613724133659040,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,,,4.5,10,2,1,3,4
00640339781372302364,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.57661,2.6674",110,82,96,4.63,24,1,1,1,
00641112551900206234,"Alojamiento entero: vivienda vacacional en Son Moll, España",Alojamiento entero,Alojamiento,Mallorca,Son Moll,"39.70379,3.45489",,,,,,3,2,6,6
00641900262911189082,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.582,2.6804",,,,4.79,48,1,1,1,
00642690535314735691,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5698,2.6306",,85,85,4.89,18,1,1,1,
00643258162752321074,"Alojamiento entero: villa en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.75952,3.16342",,607,607,,1,4,3,5,8
00643410232744056228,"Alojamiento entero: vivienda vacacional en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,"39.52462,2.54039",300,150,225,4.43,7,1,1,2,4
00644163484494991735,"Alojamiento entero: loft en Illes Balears, España",Alojamiento entero,Alojamiento,Mallorca,Illes Balears,,,,,4.5,10,1,5,2,4
00644552372767141674,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,,,,,2,1,2,4
00645352086313773311,"Habitación en hotel boutique en Santa Ponsa, España",Habitación,Habitación,Mallorca,Santa Ponsa,"39.5163,2.4821",,,,3.67,3,1,1,2,2
00645415006894523957,"Habitación en hotel boutique en Santa Ponsa, España",Habitación,Habitación,Mallorca,Santa Ponsa,,227,92,160,4.37,67,1,1,2,2
00645440150786468538,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5693,2.6484",195,195,195,5.0,3,1,5,1,3
00647080718125952259,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,66,45,56,4.66,41,2,1,1,
00647548944614594675,"Alojamiento entero: apto. residencial en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,4.76,33,2,1,2,4
00648956938677287988,"Alojamiento entero: vivienda en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.8261,3.0812",,,,,2,4,5,4,8
00649241257718470241,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,,1,1,1,2,
00651121370131340309,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.571,2.6575",,43,43,,,1,1,,
00651122817681452010,"Habitación en hotel boutique en Palma, España",Habitación,Habitación,Mallorca,Palma,,329,305,317,,,1,1,1,2
00651402497966986540,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,44,35,40,,,1,1,1,
00651749331688042113,"Alojamiento entero: bungalow en Santa Ponsa, España",Alojamiento entero,Alojamiento,Mallorca,Santa Ponsa,"39.5115,2.4697",495,445,470,,1,5,3,9,0
00651982807912291502,"Alojamiento entero: villa en Sa Coma, España",Alojamiento entero,Alojamiento,Mallorca,Sa Coma,,,,,,1,5,5,5,9
00653503284791811925,"Alojamiento entero: loft en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.77006,3.14885",,100,100,,,1,1,1,2
00658355470610183437,"Alojamiento entero: villa en Illes Balears, España",Alojamiento entero,Alojamiento,Mallorca,Illes Balears,,,,,4.8,5,3,5,5,6
00659313799248719420,"Habitación en hotel boutique en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5647,2.6241",541,541,541,,2,1,1,1,2
00659428344728080150,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.56852,2.6607",,,,3.57,14,1,1,1,
00659968400280543353,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.7648,3.1583",,,,5.0,3,3,2,4,5
00659995529301499738,"Alojamiento entero: villa en Costa de la Calma, España",Alojamiento entero,Alojamiento,Mallorca,Costa de la Calma,"39.52302,2.46789",,660,660,,,6,5,0,0
00661932565950456707,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,120,80,100,4.67,3,1,1,1,
00664184365302140000,"Alojamiento entero: villa en Deià, España",Alojamiento entero,Alojamiento,Mallorca,Deià,"39.74941,2.64651",,,,,,3,5,,6
00664188426486392762,"Alojamiento entero: piso en Deià, España",Alojamiento entero,Alojamiento,Mallorca,Deià,"39.74827,2.64876",,1745,1745,,,4,5,,8
00665024862732171636,"Habitación en hotel en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5752,2.6447",272,225,248,,,1,1,2,2
00666267041507381130,"Alojamiento entero: apartamento con servicios en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.508,2.751",,,,4.9,21,1,1,,2
00668516535592125599,"Alojamiento entero: piso en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.76781,3.15239",,105,105,4.4,10,1,1,2,2
00669283319098922966,"Alojamiento entero: apartamento con servicios en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,,,1,1,,3
00670669502377930660,"Alojamiento entero: apartamento con servicios en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,,,1,1,,3
00671765820423226322,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,50,50,4.55,103,1,1,1,
00673027518243201155,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5647,2.6661",65,45,55,4.76,38,1,1,2,
00673053002410007649,"Alojamiento entero: apto. residencial en Rotes Velles, España",Alojamiento entero,Alojamiento,Mallorca,Rotes Velles,"39.51988,2.47471",,,,5.0,4,3,2,5,6
00674262215063505548,"Alojamiento entero: piso en Port d'Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Port d'Alcúdia,,,175,175,4.0,4,2,1,3,4
00674543089022451929,"Alojamiento entero: casa rural en Valldemossa, España",Alojamiento entero,Alojamiento,Mallorca,Valldemossa,,,,,,,6,6,9,0
00674971777779152381,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.8316,3.1184",,,,4.4,5,2,1,5,4
00676444477310873865,"Alojamiento entero: villa en Badia de Palma, España",Alojamiento entero,Alojamiento,Mallorca,Badia de Palma,"39.49772,2.53734",,,,,,5,5,,0
00676507695454733636,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.829,3.1174",,,,,2,3,2,5,6
00678664393122559705,"Habitación en hotel en Torrenova, España",Habitación,Habitación,Mallorca,Torrenova,,500,500,500,5.0,3,1,1,2,2
00683276060401503823,"Alojamiento entero: apartamento con servicios en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5079,2.7509",430,,430,,,1,2,2,3
00683746933115836233,"Alojamiento entero: apartamento con servicios en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.50718,2.75167",,,,,,1,2,1,3
00684881062802174918,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,75,75,,1,1,1,1,
00687288238365248428,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,80,80,80,5.0,4,1,1,1,
00687413983461488481,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,60,60,4.75,36,1,1,1,
00689857239335726554,"Alojamiento entero: vivienda en Cala Millor, España",Alojamiento entero,Alojamiento,Mallorca,Cala Millor,"39.5785,3.3636",,,,,1,3,2,5,6
00691027010456413405,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,,,,4.6,10,1,1,1,
00692380851694117389,"Alojamiento entero: apto. residencial en Cala Bona, España",Alojamiento entero,Alojamiento,Mallorca,Cala Bona,,,128,128,4.5,4,2,2,3,4
00694293362008049698,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,,135,135,135,,,1,1,1,
00694788197989366619,"Caravana/autocaravana en Palma, España",Caravana/autocaravana,Caravana/autocaravana,Mallorca,Palma,"39.5315,2.7293",130,130,130,,,1,5,1,2
00697572905847594739,"Alojamiento entero: vivienda en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.8169,3.1144",,,,5.0,4,4,2,6,8
00700423820858140004,"Habitación en hotel en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5252,2.7355",469,305,387,,2,1,1,1,2
00700430813267586716,"Habitación en hotel en Palma, España",Habitación,Habitación,Mallorca,Palma,,293,184,238,4.64,102,1,1,2,2
00700445046374432121,"Habitación en hotel en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5252,2.7355",381,239,310,,,1,1,1,2
00700622043280171693,"Alojamiento entero: piso en Can Pastilla, España",Alojamiento entero,Alojamiento,Mallorca,Can Pastilla,"39.53417,2.71296",,,,4.0,5,2,1,2,5
00703331594781316505,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,4.77,13,3,1,5,6
00706371785094764698,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5718,2.6742",,,,4.81,57,1,1,1,
00706532944835882639,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,,,1,1,1,1
00709087348358698392,"Alojamiento entero: villa en Capdepera, España",Alojamiento entero,Alojamiento,Mallorca,Capdepera,"39.7023,3.4521",,341,341,,2,3,3,3,6
00711454355213571687,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,,,,,3,5,4,6
00711929592905761575,"Alojamiento entero: villa en Illes Balears, España",Alojamiento entero,Alojamiento,Mallorca,Illes Balears,"39.8463,3.135",,,,5.0,4,2,2,3,4
00713789479020787750,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,4.56,61,1,1,1,2
00715071946018070354,"Alojamiento entero: villa en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,"39.566516,2.537759",2,,2,,,8,8,8,
00716486227778892009,"Alojamiento entero: villa en Llucmajor, España",Alojamiento entero,Alojamiento,Mallorca,Llucmajor,,,,,,1,5,6,6,0
00716543552731399925,"Habitación en Palmanova, España",Habitación,Habitación,Mallorca,Palmanova,"39.5211,2.5369",70,60,65,,,1,1,1,
00717138377893197473,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,,,4.38,13,3,5,5,6
00717802807272031719,"Alojamiento entero: piso en Cala Agulla, España",Alojamiento entero,Alojamiento,Mallorca,Cala Agulla,"39.716,3.4606",,150,150,,,2,1,3,4
00719170486246427216,"Alojamiento entero: casa rural en Valldemossa, España",Alojamiento entero,Alojamiento,Mallorca,Valldemossa,"39.7112,2.6228",,198,198,,,2,2,2,4
00719390317490092957,"Habitación en hotel en Cala Ratjada, España",Habitación,Habitación,Mallorca,Cala Ratjada,"39.71259,3.46007",110,43,76,4.63,8,1,1,1,1
00719414778870496271,"Habitación en hotel en Es Pelats, España",Habitación,Habitación,Mallorca,Es Pelats,"39.71381,3.46345",168,70,119,4.25,4,1,1,4,3
00719480581822353515,"Habitación en hotel boutique en Andratx, España",Habitación,Habitación,Mallorca,Andratx,,,115,115,,,1,1,2,4
00721516682450485278,"Habitación en hotel en Es Pelats, España",Habitación,Habitación,Mallorca,Es Pelats,"39.71357,3.46292",106,40,73,,2,1,5,1,1
00721599776967739890,"Habitación en hotel en Es Pelats, España",Habitación,Habitación,Mallorca,Es Pelats,"39.71341,3.46312",138,55,96,4.25,12,1,1,2,2
00721654119174414902,"Alojamiento entero: piso en Santa Ponça, España",Alojamiento entero,Alojamiento,Mallorca,Santa Ponça,"39.4934,2.4773",,,,4.57,7,2,1,2,4
00722210164504987296,"Habitación en hotel en Es Pelats, España",Habitación,Habitación,Mallorca,Es Pelats,"39.71367,3.46277",,70,70,,1,1,1,3,3
00725778427812484014,"Habitación en hotel boutique en Andratx, España",Habitación,Habitación,Mallorca,Andratx,"39.5735,2.4212",,100,100,4.78,27,1,1,2,2
00725786715071765661,"Habitación en hotel boutique en Andratx, España",Habitación,Habitación,Mallorca,Andratx,"39.5955,2.4308",,115,115,,1,1,1,2,2
00727145858992420864,"Alojamiento entero: apartamento con servicios en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,"39.5075,2.5341",130,110,120,4.85,13,1,1,1,2
00727594109360997867,"Alojamiento entero: apto. residencial en Cala Ratjada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Ratjada,,199,199,199,,1,3,2,4,7
00728913821947242816,"Habitación en Alcúdia, España",Habitación,Habitación,Mallorca,Alcúdia,"39.8418,3.1236",,37,37,4.56,36,1,1,,
00729915286390725630,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.56945,2.63625",,,,4.38,40,1,1,1,
00731101928055633521,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.82454,3.11541",,122,122,4.83,12,3,1,3,5
00731705523469056179,"Alojamiento entero: piso en Font de Sa Cala, España",Alojamiento entero,Alojamiento,Mallorca,Font de Sa Cala,"39.68477,3.44931",,139,139,,,2,1,4,4
00732986810963969330,"Alojamiento entero: villa en Sant Llorenç des Cardassar, España",Alojamiento entero,Alojamiento,Mallorca,Sant Llorenç des Cardassar,"39.579464,3.363103",,,,,,4,3,6,8
00738154274309648385,"Habitación privada en: hostal en Cala Ratjada, España",Habitación privada en,Habitación,Mallorca,Cala Ratjada,"39.7107,3.4596",130,72,101,3.75,4,1,1,2,2
00738168538906806913,"Caravana/autocaravana en Palma, España",Caravana/autocaravana,Caravana/autocaravana,Mallorca,Palma,"39.5817,2.6662",75,75,75,4.22,9,1,1,1,2
00741156543566162707,"Alojamiento entero: loft en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,,,176,176,,1,1,5,3,4
00741774653497736360,"Caravana/autocaravana en Es Pil·larí, España",Caravana/autocaravana,Caravana/autocaravana,Mallorca,Es Pil·larí,"39.52454,2.75635",,115,115,4.55,29,2,1,4,6
00741953510131953237,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,5.0,13,2,2,2,3
00741974584630704275,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.58906,2.6811",,,,,1,1,1,1,
00742626791338961193,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,,,309,309,,2,4,4,5,8
00742939143705602072,"Alojamiento entero: chalet en Platja de Muro, España",Alojamiento entero,Alojamiento,Mallorca,Platja de Muro,"39.81289,3.1129",,,,,1,4,3,7,8
00744177636588099989,"Alojamiento entero: loft en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.7647,3.1604",,176,176,4.25,4,1,5,3,4
00744237638259312016,"Alojamiento entero: loft en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.7647,3.1604",,,,,,1,5,3,4
00744273500573645142,"Alojamiento entero: loft en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.7647,3.1604",,184,184,,,1,5,3,4
00746126620431845748,"Habitación en apartahotel en Palmanova, España",Habitación,Habitación,Mallorca,Palmanova,,190,90,140,4.36,258,1,1,2,3
00747839460348939405,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,,,4.0,3,1,1,1,3
00748372922937296460,"Alojamiento entero: piso en Cala Agulla, España",Alojamiento entero,Alojamiento,Mallorca,Cala Agulla,"39.716,3.4606",,,,,,2,1,6,4
00748596706896958028,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.57095,2.65985",,40,40,4.06,16,1,1,1,
00749181213952708313,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.8353,3.1175",,357,357,,,4,5,6,8
00749937818490807699,"Alojamiento entero: apartamento con servicios en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,295,,295,,,1,1,3,3
00750010640308118864,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5708,2.6517",,243,243,,,1,1,3,3
00750016152324446214,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,263,263,4.7,10,1,1,3,3
00750019421078467185,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5708,2.6517",,,,4.81,21,1,1,3,3
00751381589509665195,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.81954,3.11643",300,300,300,,,3,2,6,6
00751384238845624631,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,300,300,300,,,3,2,6,6
00751388852785459984,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.82098,3.11533",300,300,300,,1,3,2,6,6
00751400609986316369,"Alojamiento entero: vivienda en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,300,300,300,,1,3,2,6,6
00751948982856586172,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.58327,2.65879",,,,3.77,22,2,1,3,7
