ID,Amenities
42597955,"['Vistas al mar', 'Vistas a la bahía', 'Bañera', 'Secador de pelo', 'Agua caliente', 'Lavadora', 'Secadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de camaRopa de cama de algodón', 'Plancha', 'Espacio para guardar la ropa: armario y ropero', 'TV', 'Cuna', 'Trona plegable o convertible: disponible previa solicitud', 'Aire acondicionado', 'Ventiladores portátiles', 'Calefacción', 'Detector de humo', 'Detector de monóxido de carbono', 'Extintor de incendios', 'Wifi', 'Zona para trabajar', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico de Bosch', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Lavavajillas', 'Cocina eléctrica', 'Horno de acero inoxidable', 'Hervidor de agua', 'Cafetera: Nespresso', 'Tostadora', 'Mesa de comedor', 'CostaJusto al lado de una masa de agua', 'Acceso a la playa, primera líneaLos huéspedes pueden disfrutar de una playa cercana', 'Entrada independienteEntrada por otra calle o edificio', 'Patio o balcón (privada)', 'Mobiliario exterior', 'Comedor al aire libre', 'Tumbonas', 'Aparcamiento gratuito en la calle', 'Aparcamiento de pago en la calle fuera de la propiedad', 'Admite mascotasLos animales de asistencia siempre están permitidos', 'Llegada autónoma', 'Caja de seguridad para llaves', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: ChampúChampú']"
42598604,"['Bañera', 'Secador de pelo', 'Champú', 'Agua caliente', 'Gel de ducha', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Ropa de cama', 'TV', 'Aire acondicionado', 'Calefacción', 'Detector de humo', 'Detector de monóxido de carbono', 'Wifi', 'Patio o balcón', 'No disponible: CocinaCocina', 'No disponible: LavadoraLavadora', 'No disponible: Entrada independienteEntrada independiente']"
42614683,
42652170,
42668586,"['Agua caliente', 'Lavadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Plancha', 'TV', 'Aire acondicionado', 'Calefacción', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Entrada independienteEntrada por otra calle o edificio', 'AscensorEl alojamiento o edificio dispone de un ascensor de al menos 132\xa0centímetros de profundidad cuya puerta mide como mínimo 81\xa0centímetros de ancho.', 'No disponible: SecadoraSecadora', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.']"
42677121,
42702135,"['Secador de pelo', 'Champú', 'Gel de ducha', 'Agua caliente', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Persianas o cortinas opacas', 'Plancha', 'Espacio para guardar la ropa: armario', 'TV', 'Cuna', 'Trona plegable o convertible', 'Recomendaciones de canguros', 'Aire acondicionado', 'Calefacción', 'Detector de humo', 'Extintor de incendios', 'Wifi', 'Zona para trabajar', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Lavavajillas', 'Cafetera', 'Mesa de comedor', 'Café', 'Admite mascotasLos animales de asistencia siempre están permitidos', 'Se permite dejar el equipajeOpción de llegar pronto o salir tarde para la comodidad de los huéspedes', 'Disponible para estancias largasPermite estancias de 28 días o más', 'Llegada autónoma', 'Caja de seguridad para llaves', 'Limpieza disponible durante la estancia', 'No disponible: LavadoraLavadora', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo hay detector de monóxido de carbono en la propiedad.', 'No disponible: Entrada independienteEntrada independiente']"
42709227,"['Secador de pelo', 'Lavadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Almohadas y mantas adicionales', 'Persianas o cortinas opacas', 'Plancha', 'Conexión Ethernet', 'Televisión de alta definición de 40\xa0pulgadas con televisión por cable estándar, Chromecast', 'Cuna', 'Seguros para ventanas', 'Aire acondicionado', 'Botiquín', 'Wifi', 'Wifi móvil', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Lavavajillas', 'Fogón', 'Horno', 'Cafetera', 'Entrada independienteEntrada por otra calle o edificio', 'Patio traseroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Barbacoa', 'Disponible para estancias largasPermite estancias de 28 días o más', 'No disponible: SecadoraSecadora', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: CalefacciónCalefacción', 'No disponible: Agua calienteAgua caliente']"
42725075,
42725553,"['Vistas al perfil urbano', 'Bañera', 'Secador de pelo', 'Champú', 'Acondicionador', 'Gel de ducha', 'Agua caliente', 'Gel de ducha', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Almohadas y mantas adicionales', 'Persianas o cortinas opacas', 'Caja fuerte', 'Espacio para guardar la ropa: vestidor', 'Conexión Ethernet', 'TV', 'Equipo para hacer ejercicio: elíptica, mancuernas, bicicleta estática, cinta de correr, esterilla de yoga', 'Aire acondicionado centralizado', 'Calefacción', 'Detector de humo', 'Detector de monóxido de carbono', 'Extintor de incendios', 'Botiquín', 'Wifi', 'Zona para trabajarEn una zona común', 'Wifi móvil', 'Patio o balcón (Compartida)', 'Mobiliario exterior', 'Sauna Compartida', 'AscensorEl alojamiento o edificio dispone de un ascensor de al menos 132\xa0centímetros de profundidad cuya puerta mide como mínimo 81\xa0centímetros de ancho.', 'Gimnasio privado en el edificio', 'Salón privado', 'Se permite dejar el equipajeOpción de llegar pronto o salir tarde para la comodidad de los huéspedes', 'DesayunoDesayuno incluido', 'Disponible para estancias largasPermite estancias de 28 días o más', 'No disponible: CocinaCocina', 'No disponible: LavadoraLavadora', 'No disponible: Entrada independienteEntrada independiente']"
42728861,"['Bañera', 'Secador de pelo', 'Champú', 'Acondicionador', 'Gel de ducha', 'Agua caliente', 'Gel de ducha', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Persianas o cortinas opacas', 'Caja fuerte', 'Espacio para guardar la ropa: ropero', 'Conexión Ethernet', 'TV', 'Aire acondicionado', 'Calefacción', 'Detector de humo', 'Detector de monóxido de carbono', 'Extintor de incendios', 'Botiquín', 'Wifi', 'Zona para trabajarEn una habitación con puerta', 'Wifi móvil', 'Hervidor de agua', 'Cafetera', 'Patio o balcón (Compartida)', 'AscensorEl alojamiento o edificio dispone de un ascensor de al menos 132\xa0centímetros de profundidad cuya puerta mide como mínimo 81\xa0centímetros de ancho.', 'Gimnasio privado en el edificio', 'Se permite dejar el equipajeOpción de llegar pronto o salir tarde para la comodidad de los huéspedes', 'DesayunoDesayuno incluido', 'Disponible para estancias largasPermite estancias de 28 días o más', 'No disponible: CocinaCocina', 'No disponible: LavadoraLavadora', 'No disponible: Entrada independienteEntrada independiente']"
42728940,"['Vistas al perfil urbano', 'Bañera', 'Secador de pelo', 'Champú', 'Acondicionador', 'Gel de ducha', 'Agua caliente', 'Gel de ducha', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Persianas o cortinas opacas', 'Caja fuerte', 'Espacio para guardar la ropa: ropero', 'Conexión Ethernet', 'TV', 'Equipo para hacer ejercicio: elíptica, mancuernas, bicicleta estática, cinta de correr, esterilla de yoga', 'Aire acondicionado', 'Calefacción', 'Detector de humo', 'Extintor de incendios', 'Botiquín', 'Wifi', 'Zona para trabajar', 'Wifi móvil', 'Frigorífico', 'Frigorífico mini', 'Hervidor de agua', 'Cafetera', 'Patio o balcón (Compartida)', 'Mobiliario exterior', 'Sauna privada', 'AscensorEl alojamiento o edificio dispone de un ascensor de al menos 132\xa0centímetros de profundidad cuya puerta mide como mínimo 81\xa0centímetros de ancho.', 'Gimnasio privado en el edificio', 'Salón privado', 'Se permite dejar el equipajeOpción de llegar pronto o salir tarde para la comodidad de los huéspedes', 'DesayunoDesayuno incluido', 'Disponible para estancias largasPermite estancias de 28 días o más', 'No disponible: CocinaCocina', 'No disponible: LavadoraLavadora', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo hay detector de monóxido de carbono en la propiedad.', 'No disponible: Entrada independienteEntrada independiente']"
42736166,"['Secador de pelo', 'Agua caliente', 'Lavadora', 'Secadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Plancha', 'TV', 'Cuna', 'Trona', 'Aire acondicionado', 'Chimenea interior', 'Calefacción', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Fogón', 'Horno', 'Cafetera', 'Utensilios de barbacoaParrilla, carbón, brochetas de bambú/hierro, etc.', 'Patio traseroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Barbacoa', 'Aparcamiento gratuito en las instalaciones', 'Piscina', 'Disponible para estancias largasPermite estancias de 28 días o más', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.']"
42756090,"['Vistas a la playa', 'Vistas al patio', 'Vistas al jardín', 'Vistas al mar', 'Vistas a la piscina', 'Secador de pelo', 'Champú', 'Lavadora', 'Secadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Plancha', 'TV', 'Wifi', 'Zona para trabajarEn una habitación con puerta', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Cafetera', 'Acceso a la playa, primera líneaLos huéspedes pueden disfrutar de una playa cercana', 'Entrada independienteEntrada por otra calle o edificio', 'Acceso al resortLos huéspedes pueden utilizar las instalaciones de un resort cercano', 'Patio trasero privado: Con valla en todo el perímetroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Brasero exterior', 'Mobiliario exterior', 'Comedor al aire libre', 'Cocina exterior', 'Barbacoa', 'Aparcamiento gratuito en las instalaciones', 'Piscina De uso privado', 'Admite mascotasLos animales de asistencia siempre están permitidos', 'DesayunoDesayuno incluido', 'Recepción por parte del anfitrión', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: Aire acondicionadoAire acondicionado', 'No disponible: Detector de humoDetector de humoNo hay detector de humo en la propiedad.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEl anfitrión ha indicado que no es necesario ningún detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con él.', 'No disponible: CalefacciónCalefacción', 'No disponible: Agua calienteAgua caliente']"
42769004,"['Secador de pelo', 'Lavadora', 'Perchas', 'Plancha', 'Televisión con televisión por cable estándar', 'Aire acondicionado', 'Chimenea interior', 'Calefacción', 'Wifi', 'Zona para trabajar', 'CocinaCocina disponible para el uso de los huéspedes', 'Microondas', 'Lavavajillas', 'Horno', 'Cafetera', 'Entrada independienteEntrada por otra calle o edificio', 'Barbacoa', 'Aparcamiento gratuito en la calle', 'Piscina', 'No disponible: Servicios básicosServicios básicos', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: ChampúChampú']"
42784325,"['Secador de pelo', 'Agua caliente', 'Lavadora en el edificio (Gratis)', 'Secadora Gratis', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Plancha', 'TV', 'Parque/cunas de viaje', 'Libros y juguetes para niños', 'Trona', 'Seguros para ventanas', 'Protectores de enchufes', 'Aire acondicionado centralizado', 'Calefacción', 'Detector de humo', 'Detector de monóxido de carbono', 'Extintor de incendios', 'Botiquín', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Lavavajillas', 'Fogón', 'Horno', 'Cafetera', 'Bandeja de repostería', 'Patio o balcón (privada)', 'Mobiliario exterior', 'Comedor al aire libre', 'Barbacoa', 'Aparcamiento gratuito en las instalaciones', 'Aparcamiento gratuito en la calle', 'Piscina De uso compartido', 'Disponible para estancias largasPermite estancias de 28 días o más', 'Recepción por parte del anfitrión', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad']"
42823024,"['Secador de pelo', 'Champú', 'Gel de ducha', 'Gel de ducha', 'Lavadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Plancha', 'Tendedero para ropa', 'Conexión Ethernet', 'TV', 'Cuna', 'Parque/cunas de viaje', 'Trona', 'Juegos de mesa', 'Aire acondicionado', 'Chimenea interior', 'Calefacción', 'Detector de humo', 'Detector de monóxido de carbono', 'Extintor de incendios', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Lavavajillas', 'Horno', 'Hervidor de agua', 'Cafetera', 'Tostadora', 'Utensilios de barbacoaParrilla, carbón, brochetas de bambú/hierro, etc.', 'Patio o balcón', 'Patio traseroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Mobiliario exterior', 'Barbacoa', 'Piscina De uso privado', 'Llegada autónoma', 'Caja de seguridad para llaves', 'No disponible: Entrada independienteEntrada independiente']"
