ID,Tipo de habitación,Ciudad,Localización,Precio por noche Octubre,Precio por noche Agosto,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
1028212582898437973,"Habitación en València, España",Valencia,"39.488954,-0.376956",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
906542506881719250,"Alojamiento entero: piso en València, España",Valencia,"39.4714,-0.357794",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
930946056166562571,"Alojamiento entero: piso en València, España",Valencia,"39.4708,-0.325",160 €,140 €,"4,53",17 evaluaciones,2 dormitorios,5 baños,No especificado,3 viajeros
54013943,"Habitación en València, España",Valencia,"39.49272,-0.37812",55 €,55 €,"4,33",3 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
51934882,"Alojamiento entero: adosado en València, España",Valencia,"39.47256,-0.33159",301 €,348 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,3 camas,5 viajeros
19861039,"Alojamiento entero: loft en València, España",Valencia,"39.47076,-0.3284",70 €,220 €,"4,79",191 evaluaciones,1 dormitorio,1 baño,3 camas,3 viajeros
938488663972850461,"Alojamiento entero: piso en València, España",Valencia,"39.45227,-0.37288",No disponible en Octubre,No disponible en Agosto,"4,67",6 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
1122319864128672258,"Habitación en València, España",Valencia,"39.489,-0.386",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1083432640078052861,"Habitación en València, España",Valencia,"39.476067,-0.350903",50 €,55 €,"5,0",7 evaluaciones,5 dormitorios,· baño privado en la habitación,No especificado,No especificado
976822077291206367,"Habitación en València, España",Valencia,"39.46677,-0.39521",28 €,28 €,"4,82",22 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
1140697722594021267,"Habitación en València, España",Valencia,"39.4759,-0.3482",62 €,62 €,"5,0",3 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
20735125,"Habitación en Valencia, España",Valencia,"39.4607,-0.3885",No disponible en Octubre,No disponible en Agosto,"4,54",147 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
22315373,"Alojamiento entero: apto. residencial en València, España",Valencia,"39.45613,-0.36172",No disponible en Octubre,No disponible en Agosto,"4,44",111 evaluaciones,3 dormitorios,1 baño,3 camas,6 viajeros
1137004295332991137,"Alojamiento entero: piso en València, España",Valencia,"39.4643,-0.3472",No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,3 camas,5 viajeros
3550616,"Alojamiento entero: piso en Valencia, España",Valencia,"39.44965,-0.3736",100 €,100 €,"4,75",12 evaluaciones,3 dormitorios,5 baños,4 camas,6 viajeros
52427215,"Habitación privada en: bed and breakfast en València, España",Valencia,"39.4453,-0.3336",30 €,26 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,5 baños,2 camas,1 viajero
35899305,"Habitación en València, España",Valencia,"39.4821,-0.327",45 €,45 €,"4,76",34 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
31255502,"Alojamiento entero: piso en València, España",Valencia,"39.4707,-0.3241",180 €,No disponible en Agosto,"4,79",132 evaluaciones,2 dormitorios,1 baño,2 camas,3 viajeros
957105056123376288,"Alojamiento entero: loft en València, España",Valencia,"39.47784,-0.37825",No disponible en Octubre,96 €,"5,0",3 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
25466525,"Alojamiento entero: piso en València, España",Valencia,"39.4752,-0.3818",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,1 cama,5 viajeros
49915574,"Alojamiento entero: piso en València, España",Valencia,"39.468,-0.3305",90 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,2 viajeros
1116617325236584562,"Alojamiento entero: piso en València, España",Valencia,"39.479464,-0.328294",No disponible en Octubre,144 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,No especificado,6 viajeros
24986420,"Alojamiento entero: piso en València, España",Valencia,"39.46988,-0.37664",No disponible en Octubre,No disponible en Agosto,"4,57",122 evaluaciones,2 dormitorios,2 baños,2 camas,3 viajeros
740217629844359783,"Alojamiento entero: piso en València, España",Valencia,"39.46,-0.401",No disponible en Octubre,No disponible en Agosto,"4,43",14 evaluaciones,4 dormitorios,2 baños,5 camas,6 viajeros
995703815138863722,"Habitación en València, España",Valencia,"39.471415,-0.354067",26 €,26 €,"4,69",16 evaluaciones,0 dormitorios,· baño privado en el alojamiento,No especificado,No especificado
23593062,"Alojamiento entero: piso en València, España",Valencia,"39.4616,-0.3754",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
739637655736900896,"Alojamiento entero: apartamento con servicios en València, España",Valencia,"39.4724,-0.3971",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,4 camas,6 viajeros
1110245149266643060,"Habitación en Mislata, España",Valencia,"39.47809,-0.42125",37 €,37 €,Nuevo,1 evaluación,2 dormitorios,· baño privado en el alojamiento,No especificado,No especificado
30754029,"Alojamiento entero: loft en València, España",Valencia,"39.48177,-0.37552",150 €,No disponible en Agosto,"4,77",125 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
857019499777693668,"Habitación en València, España",Valencia,"39.4655,-0.3495",51 €,51 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
1033456430194877169,"Habitación en València, España",Valencia,"39.4533,-0.372",62 €,62 €,Sin valoraciones,1 evaluación,1 dormitorio,baño compartido,No especificado,No especificado
910228754666859882,"Alojamiento entero: piso en València, España",Valencia,"39.4764,-0.33",112 €,128 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
1079763553536267189,"Habitación en València, España",Valencia,"39.471592,-0.400359",No disponible en Octubre,28 €,Nuevo,2 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1091205880041789643,"Alojamiento entero: piso en València, España",Valencia,"39.451662,-0.387649",129 €,157 €,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,3 camas,4 viajeros
1132394565127532116,"Alojamiento entero: piso en València, España",Valencia,"39.4606,-0.3461",No disponible en Octubre,155 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,2 baños,No especificado,2 viajeros
1002827228533770183,"Habitación en Valencia, España",Valencia,"39.41896,-0.38806",34 €,34 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
838846174142730686,"Habitación en València, España",Valencia,"39.483468,-0.369139",31 €,33 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
20908611,"Alojamiento entero: piso en Valencia, España",Valencia,"39.467,-0.38384",230 €,262 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,3 camas,4 viajeros
1102073493860870656,"Alojamiento entero: apto. residencial en València, España",Valencia,"39.4868,-0.381108",150 €,225 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,7 camas,9 viajeros
675375957185520725,"Alojamiento entero: piso en València, España",Valencia,"39.484,-0.3735",160 €,160 €,"4,81",31 evaluaciones,2 dormitorios,1 baño,3 camas,5 viajeros
687453549418923152,"Habitación en València, España",Valencia,"39.4494,-0.3729",20 €,25 €,"4,63",16 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
966598735884121333,"Alojamiento entero: vivienda en Valencia, España",Valencia,"39.4576,-0.3668",69 €,69 €,"4,55",11 evaluaciones,1 dormitorio,5 baños,No especificado,4 viajeros
24862049,"Habitación en València, España",Valencia,"39.48614,-0.37372",No disponible en Octubre,30 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
582406191849717400,"Habitación en València, España",Valencia,"39.48477,-0.35637",35 €,35 €,"4,49",63 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
777946256008990117,"Alojamiento entero: piso en València, España",Valencia,"39.475,-0.3866",149 €,No disponible en Agosto,"4,78",45 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
25029031,"Habitación en Valencia, España",Valencia,"39.4536,-0.3856",60 €,No disponible en Agosto,"4,46",153 evaluaciones,1 dormitorio,· baño privado en la habitación,3 camas,No especificado
552859455980440649,"Alojamiento entero: piso en València, España",Valencia,"39.48062,-0.32797",No disponible en Octubre,No disponible en Agosto,"4,31",45 evaluaciones,2 dormitorios,5 baños,No especificado,4 viajeros
839096695915798884,"Alojamiento entero: piso en València, España",Valencia,"39.4704,-0.3731",160 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
1151587636045744817,"Habitación privada en: piso en València, España",Valencia,"39.4729,-0.3534",No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,2 baños,1 cama,1 viajero
1105549270723638006,"Habitación en Valencia, España",Valencia,"39.46537,-0.385223",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
845711754243231389,"Habitación en Valencia, España",Valencia,"39.4268,-0.3916",No disponible en Octubre,No disponible en Agosto,"5,0",17 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
846837498094931893,"Habitación privada en: bed and breakfast en València, España",Valencia,"39.4827,-0.3759",40 €,42 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño privado,1 cama,1 viajero
37742913,"Alojamiento entero: piso en València, España",Valencia,"39.45909,-0.36364",No disponible en Octubre,115 €,"4,60",25 evaluaciones,2 dormitorios,5 baños,2 camas,4 viajeros
1088525175982197432,"Alojamiento entero: piso en València, España",Valencia,"39.449232,-0.365729",119 €,174 €,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
1090349414622487804,"Alojamiento entero: piso en València, España",Valencia,"39.4652,-0.3309",95 €,150 €,"4,31",13 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
14514126,"Alojamiento entero: piso en València, España",Valencia,"39.4637,-0.3808",88 €,160 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,4 camas,6 viajeros
1089768039129119281,"Alojamiento entero: piso en València, España",Valencia,"39.4646,-0.345",130 €,165 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,5 baños,2 camas,4 viajeros
476415,"Alojamiento entero: piso en Valencia, España",Valencia,"39.46066,-0.35361",155 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,3 camas,5 viajeros
14800195,"Alojamiento entero: loft en València, España",Valencia,"39.47496,-0.37798",150 €,165 €,"4,85",214 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
1120159033916137904,"Habitación en València, España",Valencia,"39.4549,-0.3845",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
7933900,"Alojamiento entero: piso en València, España",Valencia,"39.4847,-0.3764",No disponible en Octubre,No disponible en Agosto,"4,84",449 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
1063568495462574113,"Habitación en València, España",Valencia,"39.46153,-0.37372",50 €,52 €,Sin valoraciones,2 evaluaciones,1 dormitorio,baño compartido,2 camas,No especificado
49764575,"Alojamiento entero: apto. residencial en Alboraia, España",Valencia,"39.4863,-0.3255",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,3 camas,4 viajeros
1152704628368794483,"Alojamiento entero: piso en València, España",Valencia,"39.453364,-0.372546",No disponible en Octubre,120 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,3 camas,4 viajeros
1123927817837009889,"Alojamiento entero: piso en València, España",Valencia,"39.4481,-0.3355",85 €,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,2 viajeros
1044209758603343750,"Alojamiento entero: piso en València, España",Valencia,"39.48079,-0.35767",160 €,150 €,"4,71",7 evaluaciones,3 dormitorios,2 baños,3 camas,6 viajeros
1126933384810723146,"Alojamiento entero: piso en Valencia, España",Valencia,"39.4761,-0.3992",No disponible en Octubre,No disponible en Agosto,"5,0",3 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
1099336894705188450,"Alojamiento entero: piso en València, España",Valencia,"39.4572,-0.371",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,2 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
21116632,"Alojamiento entero: piso en Valencia, España",Valencia,"39.49305,-0.37595",No disponible en Octubre,No disponible en Agosto,"4,91",235 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
1091163306064490513,"Alojamiento entero: piso en Valencia, España",Valencia,"39.47281,-0.38765",500 €,174 €,"4,83",6 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
1098253453854050096,"Habitación en València, España",Valencia,"39.451007,-0.334162",No disponible en Octubre,No disponible en Agosto,"5,0",3 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
832719137016874630,"Habitación privada en: bed and breakfast en València, España",Valencia,"39.489469,-0.360528",30 €,39 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,4 baños compartidos,1 cama,1 viajero
648276135278319902,"Alojamiento entero: loft en València, España",Valencia,"39.47168,-0.35896",No disponible en Octubre,127 €,"4,93",29 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
14345278,"Alojamiento entero: piso en València, España",Valencia,"39.43907,-0.36164",110 €,110 €,"4,71",63 evaluaciones,2 dormitorios,5 baños,2 camas,3 viajeros
886973772788328613,"Habitación en València, España",Valencia,"39.4799,-0.329",68 €,68 €,"4,64",14 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
