,ID,Tipo de habitación,Ciudad,Localización,Precio por noche Octubre,Precio por noche Agosto,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
900,998258187040517439,"Alojamiento entero: piso en Gijón, España",Asturias,,126 €,378 €,"5,0",3 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
901,825281516163103355,"Alojamiento entero: vivienda en Perlora, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Política de Cookies,2 dormitorios,1 baño,No especificado,4 viajeros
902,809350010683018404,"Alojamiento entero: piso en Gijón, España",Asturias,,92 €,No disponible en Agosto,"4,64",11 evaluaciones,3 dormitorios,1 baño,4 camas,5 viajeros
903,1025952114604090616,"Alojamiento entero: piso en Gijón, España",Asturias,,80 €,220 €,"5,0",3 evaluaciones,2 dormitorios,1 baño,No especificado,4 viajeros
904,883420381973673193,"Alojamiento entero: piso en Oviedo, España",Asturias,,57 €,No disponible en Agosto,"4,83",6 evaluaciones,2 dormitorios,2 baños,4 camas,6 viajeros
905,944642087302556800,"Alojamiento entero: piso en Gijón, España",Asturias,,65 €,No disponible en Agosto,"4,67",3 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
906,50323196,"Alojamiento entero: piso en Oviedo, España",Asturias,,75 €,150 €,Sin valoraciones,Política de Cookies,3 dormitorios,2 baños,4 camas,6 viajeros
907,1092792965859546744,"Habitación en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
908,912878324630510689,"Alojamiento entero: piso en Gijón, España",Asturias,,68 €,228 €,"4,56",18 evaluaciones,1 dormitorio,1 baño,1 cama,3 viajeros
909,923687252725513266,"Alojamiento entero: piso en Oviedo, España",Asturias,,96 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,4 viajeros
910,799844172835588507,"Habitación en Oviedo, España",Asturias,,30 €,38 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
911,820850139761731460,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,60",10 evaluaciones,4 dormitorios,2 baños,4 camas,8 viajeros
912,834586615322605275,"Habitación en Oviedo, España",Asturias,,36 €,50 €,Sin valoraciones,Política de Cookies,1 dormitorio,baño compartido,1 cama,No especificado
913,14050454,"Habitación en Oviedo, España",Asturias,,35 €,50 €,"4,58",40 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
914,15304865,"Alojamiento entero: piso en Gijón, España",Asturias,,60 €,85 €,"4,80",168 evaluaciones,1 dormitorio,1 baño,1 cama,3 viajeros
915,885382188349784545,"Alojamiento entero: vivienda en Villapendi, España",Asturias,,128 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,4 viajeros
916,999838568158629156,"Alojamiento entero: piso en Oviedo, España",Asturias,,216 €,216 €,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,3 camas,4 viajeros
917,1151654028776316136,"Alojamiento entero: piso en Oviedo, España",Asturias,,130 €,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,4 viajeros
918,26483856,"Habitación en Gijón, España",Asturias,,30 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
919,1144802924970101343,"Habitación en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
920,988472646997862560,"Caravana/autocaravana en Gijón, España",Asturias,,120 €,140 €,Sin valoraciones,2 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
921,34665519,"Alojamiento entero: piso en Gijón, España",Asturias,,90 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,4 camas,5 viajeros
922,49866658,"Alojamiento entero: casa rural en El Reborión, España",Asturias,,90 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,2 dormitorios,1 baño,3 camas,5 viajeros
923,3726178,"Alojamiento entero: casa rural en Pandenes, España",Asturias,,82 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,4 camas,6 viajeros
924,49834879,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,71",62 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
925,1102739414514362938,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,192 €,Sin valoraciones,1 evaluación,1 dormitorio,1 baño,2 camas,4 viajeros
926,1134023625404780586,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,4 camas,6 viajeros
927,10262159,"Alojamiento entero: piso en Oviedo, España",Asturias,,70 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,6 camas,7 viajeros
928,1113037757891754053,"Alojamiento entero: piso en Oviedo, España",Asturias,,80 €,144 €,Nuevo,1 evaluación,1 dormitorio,1 baño,No especificado,4 viajeros
929,50782172,"Alojamiento entero: piso en Oviedo, España",Asturias,,50 €,50 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
930,548505456958961049,"Alojamiento entero: piso en Nava, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Política de Cookies,2 dormitorios,5 baños,3 camas,4 viajeros
931,719242479086245585,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,80",5 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
932,1107261434703520854,"Casa particular cubana en Gijón, España",Asturias,,175 €,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,5 baños,5 camas,7 viajeros
933,980664130480832186,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,110 €,"3,50",6 evaluaciones,1 dormitorio,1 baño,1 cama,4 viajeros
934,35206271,"Alojamiento entero: piso en Asturias, España",Asturias,,90 €,No disponible en Agosto,"4,85",13 evaluaciones,2 dormitorios,2 baños,3 camas,5 viajeros
935,858482278075046279,"Alojamiento entero: piso en San Martín del Rey Aurelio, España",Asturias,,47 €,80 €,Sin valoraciones,Política de Cookies,3 dormitorios,1 baño,4 camas,6 viajeros
936,37380619,"Alojamiento entero: vivienda en Carrandi, España",Asturias,,150 €,180 €,"5,0",4 evaluaciones,2 dormitorios,1 baño,6 camas,6 viajeros
937,1105642640782131191,"Alojamiento entero: piso en Oviedo, España",Asturias,,100 €,100 €,"4,20",15 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
938,51035872,"Alojamiento entero: piso en Gijón, España",Asturias,,200 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,4 camas,5 viajeros
939,49961392,"Casa particular cubana en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,86",28 evaluaciones,3 dormitorios,2 baños,4 camas,5 viajeros
940,21052630,"Alojamiento entero: piso en Paderni, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,2 viajeros
941,893136641351135521,"Alojamiento entero: casa rural en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,40",5 evaluaciones,3 dormitorios,1 baño,4 camas,5 viajeros
942,1051437696839743251,"Alojamiento entero: loft en Oviedo, España",Asturias,,93 €,175 €,Sin valoraciones,1 evaluación,1 dormitorio,1 baño,2 camas,4 viajeros
943,1142820722410608024,"Alojamiento entero: piso en Pola de Siero, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,2 viajeros
944,604321914999189540,"Alojamiento entero: piso en Oviedo, España",Asturias,,140 €,200 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,6 camas,6 viajeros
945,26089844,"Alojamiento entero: piso en Gijón, España",Asturias,,182 €,612 €,"4,92",75 evaluaciones,4 dormitorios,2 baños,5 camas,8 viajeros
946,43412992,"Alojamiento entero: casa rural en Asturias, España",Asturias,,62 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,5 baños,1 cama,2 viajeros
947,725841426025947868,"Habitación en Gijón, España",Asturias,,30 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,No especificado,No especificado
948,20637132,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
949,24820271,"Habitación en Oviedo, España",Asturias,,No disponible en Octubre,36 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en la habitación,No especificado,No especificado
950,996477882521406762,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,1 evaluación,3 dormitorios,1 baño,4 camas,6 viajeros
951,44445402,"Alojamiento entero: piso en Gijón, España",Asturias,,63 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,1 dormitorio,1 baño,1 cama,4 viajeros
952,1061341956173590580,"Alojamiento entero: apto. residencial en Oviedo, España",Asturias,,75 €,No disponible en Agosto,Sin valoraciones,1 evaluación,1 dormitorio,1 baño,No especificado,2 viajeros
953,1092582956414232582,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,2 viajeros
954,34835515,"Alojamiento entero: piso en Gijón, España",Asturias,,81 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
955,869216499928044267,"Alojamiento entero: piso en Gijón, España",Asturias,,119 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,No especificado,6 viajeros
956,913580401379437608,"Alojamiento entero: piso en Gijón, España",Asturias,,131 €,No disponible en Agosto,"4,72",18 evaluaciones,4 dormitorios,2 baños,5 camas,6 viajeros
957,48205237,"Alojamiento entero: casa rural en Borines, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,2 baños,1 cama,4 viajeros
958,889782044118730557,"Alojamiento entero: vivienda en Cadanes, España",Asturias,,120 €,No disponible en Agosto,"5,0",4 evaluaciones,3 dormitorios,1 baño,4 camas,5 viajeros
959,41910679,"Alojamiento entero: piso en Gijón, España",Asturias,,115 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,2 dormitorios,1 baño,3 camas,4 viajeros
960,796026927494422030,"Alojamiento entero: piso en Oviedo, España",Asturias,,100 €,No disponible en Agosto,"5,0",4 evaluaciones,2 dormitorios,1 baño,No especificado,4 viajeros
961,1005003106251525782,"Alojamiento entero: vivienda en Loredo, España",Asturias,,44 €,No disponible en Agosto,"4,82",17 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
962,933762941650612365,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,71",7 evaluaciones,1 dormitorio,1 baño,No especificado,4 viajeros
963,1053077012041463353,"Alojamiento entero: piso en Oviedo, España",Asturias,,88 €,200 €,"4,45",11 evaluaciones,2 dormitorios,2 baños,2 camas,6 viajeros
964,661881923965716998,"Alojamiento entero: vivienda en Careses, España",Asturias,,120 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,2 dormitorios,2 baños,No especificado,6 viajeros
965,26845832,"Alojamiento entero: piso en Gijón, España",Asturias,,59 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,5 baños,4 camas,6 viajeros
966,14681269,"Alojamiento entero: piso en Oviedo, España",Asturias,,55 €,No disponible en Agosto,"4,82",67 evaluaciones,3 dormitorios,1 baño,4 camas,5 viajeros
967,912957595048538391,"Alojamiento entero: piso en Gijón, España",Asturias,,101 €,255 €,"4,48",21 evaluaciones,4 dormitorios,2 baños,4 camas,6 viajeros
968,985628253936680118,"Alojamiento entero: piso en Gijón, España",Asturias,,98 €,No disponible en Agosto,"4,38",8 evaluaciones,3 dormitorios,1 baño,6 camas,6 viajeros
969,1125785809449999250,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Nuevo,1 evaluación,1 dormitorio,1 baño,2 camas,4 viajeros
970,659844713459688997,"Alojamiento entero: apto. residencial en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Política de Cookies,1 dormitorio,1 baño,3 camas,3 viajeros
971,1110667327904113153,"Alojamiento entero: piso en Oviedo, España",Asturias,,72 €,No disponible en Agosto,"5,0",4 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
972,9659150,"Alojamiento entero: piso en Gijón, España",Asturias,,152 €,No disponible en Agosto,"4,64",409 evaluaciones,2 dormitorios,1 baño,2 camas,6 viajeros
973,42094355,"Alojamiento entero: piso en Gijón, España",Asturias,,200 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,3 dormitorios,2 baños,5 camas,6 viajeros
974,1082796620250355166,"Alojamiento entero: vivienda en Pola de Siero, España",Asturias,,203 €,No disponible en Agosto,Sin valoraciones,2 evaluaciones,3 dormitorios,5 baños,No especificado,6 viajeros
975,1045616523916912975,"Alojamiento entero: vivienda en Ladines, España",Asturias,,100 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,4 camas,4 viajeros
976,41178446,"Alojamiento entero: piso en Gijón, España",Asturias,,75 €,No disponible en Agosto,"4,61",33 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
977,1066066229060001442,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Nuevo,2 evaluaciones,3 dormitorios,2 baños,3 camas,6 viajeros
978,929806901746406437,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,80",5 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
979,1110875706590155348,"Alojamiento entero: piso en Oviedo, España",Asturias,,90 €,No disponible en Agosto,Nuevo,2 evaluaciones,4 dormitorios,2 baños,5 camas,6 viajeros
980,2039983,"Alojamiento entero: piso en Oviedo, España",Asturias,,78 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,4 viajeros
981,704892717404052126,"Alojamiento entero: vivienda vacacional en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,3 camas,4 viajeros
982,35926345,"Alojamiento entero: piso en Gijón, España",Asturias,,150 €,No disponible en Agosto,"5,0",3 evaluaciones,3 dormitorios,5 baños,3 camas,5 viajeros
983,1025298851309223872,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
984,43636776,"Alojamiento entero: piso en Oviedo, España",Asturias,,106 €,No disponible en Agosto,"4,60",214 evaluaciones,2 dormitorios,2 baños,2 camas,5 viajeros
985,807255805057271393,"Alojamiento entero: piso en Oviedo, España",Asturias,,75 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,No especificado,6 viajeros
986,896996439943080594,"Alojamiento entero: vivienda en Amandi, España",Asturias,,143 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,3 camas,4 viajeros
